CODIGO_ICCS;TIPO;EDAD;GENERO;NIVEL DE INSTRUCCIÓN;NACIONALIDAD;ETNIA;DELITO ;TIPO DE ARMA;FECHA;HORA;PROVINCIA;CANTON;LATITUD;LONGITUD
1010101;DETENIDO;30;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;23:41:00.0000000;LOJA;MACARA;-4.378.243.279;-79.940.546.751
1010101;DETENIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;19:30:00.0000000;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.246388637;-7.920.268.178
1010101;APREHENDIDO;26;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;4/7/2023;20:45:00.0000000;GUAYAS;GUAYAQUIL;-2.208.022.559;-79.937.435.389
1010101;DETENIDO;54;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;18:00:00.0000000;LOS RIOS;QUEVEDO;-0.9575517;-794.770.765
1010101;DETENIDO;36;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;23:41:00.0000000;LOJA;MACARA;-4.378.320.418;-799.405.092
1010201;DETENIDO;52;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;15:30:00.0000000;COTOPAXI;LATACUNGA;-0.874550244;-78.629.386.425
1010101;DETENIDO;32;HOMBRE;BACHILLERATO;ECUATORIANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;23:41:00.0000000;LOJA;MACARA;-4.378.208.094;-79.940.514.565
1010101;DETENIDO;30;HOMBRE;BACHILLERATO;ECUATORIANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;23:41:00.0000000;LOJA;MACARA;-4.378.122.514;-79.940.503.836
1010201;DETENIDO;54;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;4/7/2023;11:00:00.0000000;GUAYAS;GUAYAQUIL;-2.051.822.185;-79.944.237.471
1010201;DETENIDO;36;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/7/2023;15:00:00.0000000;GUAYAS;SAMBORONDON;-1.933.009;-79.746.155
1010101;APREHENDIDO;20;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/7/2023;12:30:00.0000000;PICHINCHA;QUITO;-0.188496257;-78.491.370.678
1010201;DETENIDO;29;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/7/2023;15:30:00.0000000;MANABI;MANTA;-0.952237907;-80.731.747.479
1010101;APREHENDIDO;23;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/7/2023;04:30:00.0000000;MANABI;SUCRE;-0.597505228;-80.423.524.417
1010201;DETENIDO;39;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/7/2023;15:00:00.0000000;PICHINCHA;QUITO;-0.17062663;-78.476.479.053
1010101;APREHENDIDO;33;MUJER;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/7/2023;02:00:00.0000000;PICHINCHA;MEJIA;-0.3614601;-785.493.413
1010101;APREHENDIDO;28;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);8/7/2023;02:00:00.0000000;PICHINCHA;MEJIA;-0.3614601;-785.493.413
1010201;DETENIDO;23;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/7/2023;19:00:00.0000000;ESMERALDAS;ESMERALDAS;0.967833229;-7.964.962.083
1010101;APREHENDIDO;29;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/7/2023;02:00:00.0000000;PICHINCHA;MEJIA;-0.3614601;-785.493.413
1010201;APREHENDIDO;35;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/7/2023;15:00:00.0000000;MANABI;PORTOVIEJO;-10.623.154;-804.658.645
1010201;APREHENDIDO;40;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;11/7/2023;16:00:00.0000000;GUAYAS;GUAYAQUIL;-22.793.637;-798.749.881
1010101;DETENIDO;31;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;11/7/2023;11:00:00.0000000;LOS RIOS;BABAHOYO;-1.801.172.734;-79.519.809.009
1010201;DETENIDO;33;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;11/7/2023;13:40:00.0000000;GUAYAS;DAULE;-20.321.652;-798.956.868
1010201;APREHENDIDO;18;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;01:25:00.0000000;EL ORO;MACHALA;-32.486.044;-799.799.889
1010201;APREHENDIDO;59;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;01:25:00.0000000;EL ORO;MACHALA;-32.486.044;-799.799.889
1010201;DETENIDO;0;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;08:50:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;DETENIDO;29;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;13/7/2023;08:45:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;DETENIDO;22;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;08:45:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;DETENIDO;0;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;08:50:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;APREHENDIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;08:00:00.0000000;MANABI;JIPIJAPA;-136.109.435;-80.599.230.375
1010201;DETENIDO;28;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;13/7/2023;08:50:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;DETENIDO;38;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;07:30:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-209.309.225;-796.835.834
1010201;DETENIDO;0;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;13/7/2023;08:50:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-2.089.869;-797.012.195
1010201;DETENIDO;39;HOMBRE;SE DESCONOCE;ECUATORIANO;MULATO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/7/2023;23:00:00.0000000;GUAYAS;GUAYAQUIL;-2.100.929;-799.300.951
1010201;DETENIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;11:00:00.0000000;GUAYAS;GUAYAQUIL;-2.049.316;-79.947.083
1010201;APREHENDIDO;44;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;01:06:00.0000000;CHIMBORAZO;RIOBAMBA;-16.681.593;-786.551.678
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;NEGRO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;01:06:00.0000000;CHIMBORAZO;RIOBAMBA;-16.681.593;-786.551.678
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;01:06:00.0000000;CHIMBORAZO;RIOBAMBA;-1.668.206.354;-786.551.658
1010201;APREHENDIDO;28;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;14/7/2023;02:00:00.0000000;SANTA ELENA;SANTA ELENA;-23.066.662;-808.257.734
1010201;DETENIDO;53;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;23:00:00.0000000;GUAYAS;GUAYAQUIL;-22.352.714;-79.910.107
1010201;DETENIDO;57;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;06:45:00.0000000;GUAYAS;GUAYAQUIL;-21.280.995;-798.803.863
1010201;APREHENDIDO;39;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;14/7/2023;02:00:00.0000000;SANTA ELENA;SANTA ELENA;-23.066.662;-808.257.734
1010201;APREHENDIDO;26;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;14/7/2023;02:00:00.0000000;SANTA ELENA;SANTA ELENA;-23.066.662;-808.257.734
1010902;APREHENDIDO;32;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);14/7/2023;06:00:00.0000000;TUNGURAHUA;AMBATO;-1.232.268.218;-7.862.270.236
1010201;APREHENDIDO;23;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/7/2023;02:20:00.0000000;CHIMBORAZO;RIOBAMBA;-16.547.055;-78.671.337
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);15/7/2023;13:35:00.0000000;COTOPAXI;LATACUNGA;-0.934582332;-78.621.248.603
1010201;APREHENDIDO;18;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;15/7/2023;14:30:00.0000000;GUAYAS;GUAYAQUIL;-2.244.412;-79.919.791
1010101;APREHENDIDO;20;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;16/7/2023;20:30:00.0000000;ESMERALDAS;QUININDE;0.3244282;-794.731.626
1010201;APREHENDIDO;22;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;16/7/2023;04:00:00.0000000;SANTA ELENA;SANTA ELENA;-22.225.429;-808.546.557
1010201;APREHENDIDO;45;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;16/7/2023;04:00:00.0000000;SANTA ELENA;SANTA ELENA;-22.225.429;-808.546.557
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/7/2023;10:30:00.0000000;LOS RIOS;QUEVEDO;-1.025.986;-79.476.777
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/7/2023;10:30:00.0000000;LOS RIOS;QUEVEDO;-1.025.986;-79.476.777
1010201;APREHENDIDO;19;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/7/2023;10:30:00.0000000;LOS RIOS;QUEVEDO;-1.025.986;-79.476.777
1010201;APREHENDIDO;30;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);17/7/2023;01:10:00.0000000;IMBABURA;IBARRA;0.3551222;-78.131.144.643
1010201;DETENIDO;26;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/7/2023;11:30:00.0000000;GUAYAS;GUAYAQUIL;-2.051.966;-79.945.262
1010201;APREHENDIDO;20;HOMBRE;SE DESCONOCE;ECUATORIANO;MULATO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;18/7/2023;18:36:00.0000000;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.179257;-79.247.841
1010101;APREHENDIDO;30;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;19/7/2023;11:30:00.0000000;PICHINCHA;QUITO;-0.351446638;-7.855.338.335
1010201;DETENIDO;64;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;19/7/2023;18:30:00.0000000;MANABI;PEDERNALES;0.0734469;-800.483.507
1032202;APREHENDIDO;46;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;20/7/2023;15:40:00.0000000;GALAPAGOS;SANTA CRUZ;-0.748192507;-90.313.872.099
1010201;APREHENDIDO;29;HOMBRE;BACHILLERATO;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;20/7/2023;22:00:00.0000000;GUAYAS;GUAYAQUIL;-20.868.008;-79.917.618.849
1010201;APREHENDIDO;23;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.556.086.187;-79.532.539.845
1010201;DETENIDO;28;HOMBRE;BACHILLERATO;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;19:00:00.0000000;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.30299369;-79.186.377.193
1010201;DETENIDO;23;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;09:40:00.0000000;GUAYAS;NARANJITO;-2.169.348.781;-79.464.347.363
1010201;APREHENDIDO;24;MUJER;SE DESCONOCE;VENEZOLANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.551.901.636;-7.953.700.304
1010201;APREHENDIDO;18;HOMBRE;SE DESCONOCE;VENEZOLANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.551.794.387;-79.536.874.294
1010201;APREHENDIDO;21;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-14.202.884;-795.443.412
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;COLOMBIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;05:00:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.551.303.388;-79.536.037.445
1010201;APREHENDIDO;42;HOMBRE;SE DESCONOCE;VENEZOLANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.551.572.348;-79.536.691.904
1010201;APREHENDIDO;34;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-14.202.884;-795.443.412
1010201;APREHENDIDO;22;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;21/7/2023;04:50:00.0000000;LOS RIOS;PUEBLOVIEJO;-1.551.785.506;-79.536.949.396
1010201;DETENIDO;26;HOMBRE;EDUCACIÓN INICIAL;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;22/7/2023;21:00:00.0000000;MANABI;CHONE;-0.5881954;-798.366.795
1010101;DETENIDO;23;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;24/7/2023;17:00:00.0000000;PICHINCHA;RUMIÐAHUI;-0.33397152;-78.438.498.974
1010201;APREHENDIDO;53;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);24/7/2023;12:30:00.0000000;LOS RIOS;BABAHOYO;-182.737.595;-7.954.835.023
1010201;APREHENDIDO;42;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;25/7/2023;10:30:00.0000000;MANABI;MANTA;-0.95397235;-80.742.329.781
1032202;DETENIDO;40;MUJER;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;25/7/2023;11:05:00.0000000;PICHINCHA;QUITO;-0.08975;-78.431.222
1010201;DETENIDO;33;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;25/7/2023;12:15:00.0000000;IMBABURA;ANTONIO ANTE;0.328501973;-78.221.515.417
1010201;DETENIDO;32;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;26/7/2023;01:30:00.0000000;GUAYAS;SAN JACINTO DE YAGUACHI;-22.333.362;-795.710.188
1010101;DETENIDO;32;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;26/7/2023;08:00:00.0000000;COTOPAXI;LATACUNGA;-0.9273676;-786.050.009
1010201;DETENIDO;31;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;26/7/2023;14:20:00.0000000;GUAYAS;GUAYAQUIL;-27.107.271;-802.457.154
1010201;DETENIDO;33;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;26/7/2023;12:55:00.0000000;IMBABURA;IBARRA;0.352435236;-78.116.721.511
1010201;APREHENDIDO;22;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/7/2023;16:30:00.0000000;GUAYAS;SAMBORONDON;-19.536.371;-797.258.895
1010201;APREHENDIDO;43;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/7/2023;20:30:00.0000000;GUAYAS;DAULE;-20.310.781;-799.112.228
1010201;APREHENDIDO;27;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/7/2023;17:30:00.0000000;GUAYAS;GUAYAQUIL;-20.998.384;-799.059.869
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;28/7/2023;13:00:00.0000000;LOS RIOS;VENTANAS;-1.446.166.362;-79.460.452.795
1010101;APREHENDIDO;34;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);29/7/2023;13:00:00.0000000;LOS RIOS;VENTANAS;-1.436.660.521;-79.457.502.365
1010902;APREHENDIDO;38;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);29/7/2023;04:00:00.0000000;SANTA ELENA;SANTA ELENA;-223.156.175;-80.852.560.567
1010201;APREHENDIDO;41;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/7/2023;07:00:00.0000000;GUAYAS;GUAYAQUIL;-22.336.637;-799.253.582
1010101;DETENIDO;41;HOMBRE;BACHILLERATO;ECUATORIANO;TSÁCHILA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/7/2023;10:35:00.0000000;PICHINCHA;MEJIA;-0.352220013;-78.841.793.275
1010201;APREHENDIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;31/7/2023;11:13:00.0000000;EL ORO;HUAQUILLAS;-3.482.025;-80.235.327
1010201;APREHENDIDO;20;HOMBRE;SE DESCONOCE;PALAUANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;31/7/2023;11:35:00.0000000;EL ORO;HUAQUILLAS;-3.483.528.384;-80.235.851.354
1010101;APREHENDIDO;16;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;1/8/2023;00:30:00.0000000;EL ORO;PASAJE;-3.342.731.784;-79.818.660.346
1010201;DETENIDO;43;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/8/2023;23:10:00.0000000;IMBABURA;COTACACHI;0.3278141;-792.029.523
1010201;DETENIDO;44;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/8/2023;14:00:00.0000000;ZAMORA CHINCHIPE;PALANDA;-4.614.886.077;-78.950.894.057
1010902;DETENIDO;39;HOMBRE;SE DESCONOCE;ECUATORIANO;MONTUBIO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/8/2023;15:45:00.0000000;ESMERALDAS;RIOVERDE;1.066.454;-793.693.867
1010101;DETENIDO;28;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/8/2023;08:00:00.0000000;MANABI;PORTOVIEJO;-10.164.549;-803.868.827
1010101;DETENIDO;33;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/8/2023;21:15:00.0000000;PICHINCHA;QUITO;-0.257850611;-78.542.804.718
1010201;DETENIDO;33;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/8/2023;10:00:00.0000000;SANTA ELENA;LA LIBERTAD;-2.224.950.716;-80.908.083.916
1010201;DETENIDO;43;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/8/2023;19:30:00.0000000;MANABI;PORTOVIEJO;-1.030.354.281;-80.464.661.121
1010101;APREHENDIDO;29;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;4/8/2023;04:00:00.0000000;MANABI;FLAVIO ALFARO;-0.3776051;-799.306.874
