1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-20	23:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.105977866	-79.949666262
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-20	23:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.105431065	-79.949676991
1010902	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-21	18:20:00	HOMBRE	ECUATORIANO	SHUAR	MORONA SANTIAGO	TAISHA	-2.378240826	-77.50662232
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-21	16:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	0.137966496	-78.767992258
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-22	21:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	SANTO DOMINGO DE LOS TSACHILAS	SANTO DOMINGO	-0.30509447	-78.948487287
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-22	02:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	SANTA ELENA	SALINAS	-2.3213918	-80.8862957
1032203	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-23	18:45:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2077411	-79.889144538
1032203	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-23	18:45:00	HOMBRE	ECUATORIANO	SE DESCONOCE	GUAYAS	GUAYAQUIL	-2.2077411	-79.889144538
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-23	15:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	PICHINCHA	QUITO	-0.152295649	-78.472316265
1032203	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-23	18:45:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2077411	-79.889144538
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-24	15:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.084341549	-79.984492064
1010202	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-24	23:50:00	MUJER	ECUATORIANO	MESTIZO/A	LOJA	CATAMAYO	-3.995814294	-79.322340488
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-24	15:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.084234332	-79.984449148
1010202	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-24	23:50:00	HOMBRE	ECUATORIANO	MESTIZO/A	LOJA	CATAMAYO	-3.996092565	-79.320924282
1010202	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-24	23:50:00	HOMBRE	ECUATORIANO	SE DESCONOCE	LOJA	CATAMAYO	-3.996011458	-79.321053028
